Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Account_Code,Department,Approval_Status
TXN05287,2023-01-19,591.89,Canon,EMP322,8000,Procurement,Approved
TXN05288,2023-01-27,4999.99,Uber Business,EMP602,8000,Sales,Approved
TXN05289,2023-03-19,3132.57,Zoom Communications,EMP937,7200,Operations,Approved
TXN05290,2023-10-31,652.12,HP Inc,EMP973,6400,Operations,Approved
TXN05291,2023-03-15,211.87,Amazon Business,EMP856,7200,HR,
TXN05292,2023-06-11,1250.53,HP Inc,EMP461,6400,Finance,Pending
TXN05293,2023-04-23,553.52,Apple Business,EMP566,6400,Legal,
TXN05294,2023-05-25,4863.77,AT&T Business,EMP400,7100,Procurement,
TXN05295,2023-02-18,12.6,AT&T Business,EMP967,6500,HR,Pending
TXN05296,2023-12-08,10.51,HP Inc,EMP118,7100,HR,Approved
TXN05297,2023-03-16,750.0,Amazon Business,EMP891,6500,IT,Approved
TXN05298,2023-11-04,22.74,Amazon Business,EMP313,6200,HR,
TXN05299,2023-05-10,229.8,Apple Business,EMP192,6600,Operations,Approved
TXN05300,2023-03-23,12.93,AT&T Business,EMP984,6400,Legal,Approved
TXN05301,2023-06-27,100.0,Grubhub Corporate,EMP654,6100,Legal,
TXN05302,2023-01-16,21.1,Uber Business,EMP827,6100,Operations,Approved
TXN05303,2023-09-06,3250.88,Zoom Communications,EMP198,6400,Legal,Approved
TXN05304,2023-01-20,2378.93,Uline,EMP773,6300,Finance,Rejected
TXN05305,2023-09-01,7153.39,Salesforce,EMP781,6300,Procurement,Approved
TXN05306,2023-03-27,51.14,Regus,EMP533,8000,IT,Approved
TXN05307,2023-03-28,51.64,Ricoh,EMP523,6300,Marketing,Approved
TXN05308,2023-07-21,3902.18,Amazon Business,EMP808,6400,HR,
TXN05309,2023-09-27,111.77,Pitney Bowes,EMP390,6200,Finance,Approved
TXN05310,2023-06-19,2432.48,Microsoft,EMP661,6200,IT,Rejected
TXN05311,2023-11-12,252.47,Adobe Systems,EMP962,6100,Finance,Rejected
TXN05312,2023-03-01,9555.15,Staples,EMP178,6100,Marketing,Approved
TXN05313,2023-08-15,84.86,Amazon Business,EMP735,8000,IT,Approved
TXN05314,2023-12-16,563.26,Lenovo,EMP448,6400,Procurement,
TXN05315,2023-08-16,2158.18,Zoom Communications,EMP624,6100,Finance,Rejected
TXN05316,2023-02-25,8773.33,Adobe Systems,EMP926,6600,Operations,Approved
TXN05317,2023-08-30,475.85,USPS,EMP796,6200,Procurement,Pending
TXN05318,2023-12-19,549.66,Cisco Systems,EMP303,7100,Sales,Approved
TXN05319,2023-03-07,3241.92,Seamless,EMP146,8000,Finance,
TXN05320,2023-05-20,216.33,United Airlines,EMP525,6200,HR,Approved
TXN05321,2023-10-08,1247.5,HP Inc,EMP364,8000,Operations,Rejected
TXN05322,2023-12-20,995.28,Pitney Bowes,EMP478,7100,Marketing,Approved
TXN05323,2023-04-09,21.09,Office Depot,EMP701,8000,IT,Pending
TXN05324,2023-10-23,641.7,Regus,EMP468,6100,Operations,Rejected
TXN05325,2023-03-22,783.23,Zoom Communications,EMP237,8000,Procurement,Pending
TXN05326,2023-04-27,2858.01,Enterprise Rent-A-Car,EMP332,8000,Procurement,Approved
TXN05327,2023-12-27,1387.4,Home Depot,EMP387,6700,Marketing,Approved
TXN05328,2023-09-10,13.28,Ricoh,EMP694,6400,Operations,Approved
TXN05329,2023-07-26,272.54,Lyft Business,EMP898,7100,Marketing,Approved
TXN05330,2023-04-26,23.31,Canon,EMP169,6500,Marketing,Pending
TXN05331,2023-10-12,8326.66,Regus,EMP347,8000,Legal,
TXN05332,2023-01-17,17.61,WeWork,EMP279,8000,Procurement,Approved
TXN05333,2023-07-11,91.37,Marriott,EMP455,6300,IT,Approved
TXN05334,2023-08-28,154.09,Delta Airlines,EMP689,6100,Finance,Rejected
TXN05335,2023-02-03,123.35,Regus,EMP272,6600,HR,Pending
TXN05336,2023-10-15,344.98,Adobe Systems,EMP585,6100,Marketing,Pending
TXN05337,2023-06-20,10.19,Cisco Systems,EMP523,6200,Procurement,Rejected
TXN05338,2023-08-20,5070.33,Uber Business,EMP479,6700,Finance,Approved
TXN05339,2023-03-24,16.01,Home Depot,EMP402,6600,IT,Approved
TXN05340,2023-03-10,595.12,Regus,EMP264,7100,Finance,Rejected
TXN05341,2023-07-12,65.38,HP Inc,EMP153,6200,Legal,Approved
TXN05342,2023-06-12,13.72,Hilton Hotels,EMP858,6200,HR,
TXN05343,2023-01-14,186.47,Uline,EMP106,6600,Operations,Approved
TXN05344,2023-01-09,8122.5,Enterprise Rent-A-Car,EMP276,6500,IT,
TXN05345,2023-02-09,28.3,Hertz,EMP886,7200,Finance,Approved
TXN05346,2023-04-26,1262.47,Dell Technologies,EMP929,6300,Procurement,Rejected
TXN05347,2023-06-26,525.95,WeWork,EMP187,6300,Operations,Approved
TXN05348,2023-11-01,1665.16,Adobe Systems,EMP454,6600,HR,Approved
TXN05349,2023-08-20,5805.58,HP Inc,EMP289,6600,Operations,Approved
TXN05350,2023-10-12,1624.53,Staples,EMP608,6300,Finance,Approved
TXN05351,2023-03-11,2219.85,Staples,EMP617,6300,Operations,Approved
TXN05352,2023-03-02,2674.07,Staples,EMP696,8000,Marketing,Approved
TXN05353,2023-04-20,10.77,Xerox,EMP768,6200,HR,Approved
TXN05354,2023-06-18,56.45,Amazon Business,EMP670,6500,Marketing,Rejected
TXN05355,2023-01-17,17.96,Staples,EMP473,6500,HR,Approved
TXN05356,2023-08-02,26.71,Canon,EMP204,6600,Finance,
TXN05357,2023-11-23,4763.21,Hertz,EMP883,6200,IT,Rejected
TXN05358,2023-01-19,224.14,Cisco Systems,EMP389,8000,Legal,Approved
TXN05359,2023-08-29,491.2,Adobe Systems,EMP472,6600,Marketing,Approved
TXN05360,2023-05-31,33.38,Delta Airlines,EMP105,7100,IT,Approved
TXN05361,2023-03-11,4999.99,Staples,EMP277,6400,HR,
TXN05362,2023-03-20,174.85,Staples,EMP542,6600,Sales,Approved
TXN05363,2023-06-13,1626.83,Adobe Systems,EMP752,8000,Legal,Approved
TXN05364,2023-11-16,22.91,Apple Business,EMP743,8000,IT,
TXN05365,2023-01-21,229.39,FedEx,EMP716,6600,Procurement,Pending
TXN05366,2023-02-19,1731.11,Seamless,EMP384,8000,Marketing,
TXN05367,2023-04-18,25.46,Delta Airlines,EMP570,6400,Finance,Rejected
TXN05368,2023-04-15,325.95,HP Inc,EMP879,6100,Procurement,Approved
TXN05369,2023-12-07,348.1,Salesforce,EMP517,6300,Finance,Approved
TXN05370,2023-03-09,10.66,Office Depot,EMP423,7100,Legal,Approved
TXN05371,2023-01-03,35.26,Grainger,EMP432,7100,Finance,Approved
TXN05372,2023-12-20,1136.56,Seamless,EMP309,6400,HR,Approved
TXN05373,2023-02-19,1898.31,Grubhub Corporate,EMP882,7200,Sales,
TXN05374,2023-04-10,10.4,UPS,EMP547,6300,Operations,Pending
TXN05375,2023-05-08,3127.37,Salesforce,EMP795,6500,Marketing,Approved
TXN05376,2023-04-17,237.85,Regus,EMP606,7200,Procurement,Rejected
TXN05377,2023-05-13,1143.27,WeWork,EMP825,6200,Operations,Approved
TXN05378,2023-03-21,260.94,Regus,EMP421,6500,IT,Approved
TXN05379,2023-02-04,742.93,Office Depot,EMP434,7200,Marketing,Pending
TXN05380,2023-08-07,1915.45,WeWork,EMP404,6200,Marketing,Rejected
TXN05381,2023-06-05,121.74,Home Depot,EMP758,6700,Procurement,Approved
TXN05382,2023-08-13,2243.62,Verizon Business,EMP200,6600,Finance,
TXN05383,2023-01-28,9594.5,Adobe Systems,EMP894,6300,Procurement,Approved
TXN05384,2023-05-27,3334.93,Lenovo,EMP556,6400,IT,Approved
TXN05385,2023-09-28,517.3,Staples,EMP150,6500,Legal,Approved
TXN05386,2023-04-05,16.29,Home Depot,EMP428,6100,Marketing,Pending
TXN05387,2023-02-06,327.18,Pitney Bowes,EMP918,8000,IT,Approved
TXN05388,2023-09-29,4593.69,Salesforce,EMP321,8000,HR,Rejected
TXN05389,2023-12-05,24.94,Zoom Communications,EMP356,7200,Legal,Approved
TXN05390,2023-08-18,76.37,Grainger,EMP552,6300,IT,Pending
TXN05391,2023-06-14,133.41,United Airlines,EMP557,6500,Marketing,
TXN05392,2023-04-07,4216.7,Regus,EMP792,7100,Legal,Approved
TXN05393,2023-07-18,2826.96,Verizon Business,EMP229,6400,HR,
TXN05394,2023-05-21,8808.44,UPS,EMP319,6300,HR,
TXN05395,2023-11-25,1050.38,Staples,EMP689,7200,Sales,Rejected
TXN05396,2023-11-06,2199.16,Grubhub Corporate,EMP414,6400,IT,Approved
TXN05397,2023-09-12,212.19,Cisco Systems,EMP614,7100,HR,
TXN05398,2023-07-24,511.27,Zoom Communications,EMP482,6100,Procurement,Approved
TXN05399,2023-07-07,1067.76,Delta Airlines,EMP767,7100,Finance,
TXN05400,2023-07-10,1621.79,Microsoft,EMP192,6700,Legal,
TXN05401,2023-01-20,123.28,FedEx,EMP144,8000,IT,Pending
TXN05402,2023-12-08,131.71,HP Inc,EMP201,7200,Operations,Pending
TXN05403,2023-01-16,6457.26,United Airlines,EMP500,6400,Sales,Pending
TXN05404,2023-11-03,150.82,FedEx,EMP869,6100,IT,Approved
TXN05405,2023-09-09,5861.85,WeWork,EMP520,6500,IT,Approved
TXN05406,2023-08-06,180.29,Seamless,EMP138,6500,Sales,Approved
TXN05407,2023-02-03,26.48,Dell Technologies,EMP191,6400,Legal,Approved
TXN05408,2023-05-15,1259.86,Uline,EMP568,6200,Legal,
TXN05409,2023-11-18,2795.17,Staples,EMP140,7100,IT,Approved
TXN05410,2023-08-16,68.79,United Airlines,EMP913,8000,HR,Rejected
TXN05411,2023-12-01,54.03,Enterprise Rent-A-Car,EMP399,6600,IT,Approved
TXN05412,2023-07-11,6259.34,Microsoft,EMP863,6400,Legal,Pending
TXN05413,2023-08-27,2003.02,Hilton Hotels,EMP492,6700,Legal,
TXN05414,2023-06-25,33.97,Pitney Bowes,EMP805,6400,Legal,Approved
TXN05415,2023-08-21,23.33,FedEx,EMP650,7200,Procurement,Approved
TXN05416,2023-12-10,65.52,Lyft Business,EMP377,6700,Procurement,Approved
TXN05417,2023-11-07,18.68,Apple Business,EMP210,6700,HR,Approved
TXN05418,2023-10-19,74.05,Microsoft,EMP272,8000,IT,Approved
TXN05419,2023-11-08,47.67,Enterprise Rent-A-Car,EMP638,6600,Finance,Approved
TXN05420,2023-08-11,999.99,UPS,EMP954,8000,Marketing,Approved
TXN05421,2023-05-28,3262.87,Ricoh,EMP551,6100,IT,Pending
TXN05422,2023-04-10,1563.96,FedEx,EMP567,7100,HR,Pending
TXN05423,2023-05-19,3854.35,Microsoft,EMP997,6200,Legal,Approved
TXN05424,2023-03-16,44.51,Canon,EMP546,6300,Legal,Approved
TXN05425,2023-04-17,10.3,Regus,EMP989,6100,Operations,
TXN05426,2023-02-10,127.37,AT&T Business,EMP223,7100,IT,Pending
TXN05427,2023-12-09,88.26,AT&T Business,EMP597,6500,IT,Rejected
TXN05428,2023-09-05,3717.66,Grainger,EMP923,6400,IT,Rejected
TXN05429,2023-09-18,25.67,USPS,EMP226,6500,IT,Approved
TXN05430,2023-03-27,4698.86,UPS,EMP555,6100,Legal,Approved
TXN05431,2023-06-21,13.47,Ricoh,EMP410,6300,HR,Approved
TXN05432,2023-12-14,10.5,HP Inc,EMP581,6500,Sales,Rejected
TXN05433,2023-10-06,30.0,Marriott,EMP608,6100,Sales,Rejected
TXN05434,2023-02-07,30.11,Adobe Systems,EMP607,6300,Marketing,Pending
TXN05435,2023-02-12,3445.48,Canon,EMP311,6500,HR,Approved
TXN05436,2023-11-23,109.31,Dell Technologies,EMP417,6300,Sales,Pending
TXN05437,2023-03-27,4999.99,Verizon Business,EMP107,6200,HR,Rejected
TXN05438,2023-08-31,10.19,Hertz,EMP603,6100,HR,
TXN05439,2023-12-19,13.75,Xerox,,6700,Legal,Approved
TXN05440,2023-05-09,94.5,Zoom Communications,EMP552,6200,Legal,Approved
TXN05441,2023-09-06,54.73,Adobe Systems,EMP468,6600,IT,Approved
TXN05442,2023-10-20,185.17,Uline,EMP599,6400,Legal,
TXN05443,2023-06-15,27.79,WeWork,EMP251,6400,Sales,Approved
TXN05444,2023-12-08,38.53,Home Depot,EMP906,7100,Legal,Approved
TXN05445,2023-10-21,22.35,Regus,EMP236,6600,HR,Approved
TXN05446,2023-12-02,4781.41,Lyft Business,EMP702,6600,HR,
TXN05447,2023-06-22,70.96,Amazon Business,EMP331,6400,Legal,Pending
TXN05448,2023-08-13,57.38,Uline,EMP332,7100,Procurement,Approved
TXN05449,2023-02-09,401.7,Microsoft,EMP318,7100,HR,Rejected
TXN05450,2023-02-06,24.53,Apple Business,EMP866,8000,HR,Approved
TXN05451,2023-10-10,78.58,Uline,,6300,Legal,Approved
TXN05452,2023-09-14,90.86,Grainger,EMP240,6700,Finance,Pending
TXN05453,2023-07-06,11.7,Ricoh,EMP752,8000,Operations,Approved
TXN05454,2023-06-18,10.1,Hilton Hotels,,6400,Finance,Approved
TXN05455,2023-03-02,120.34,Office Depot,EMP931,6100,Procurement,Approved
TXN05456,2023-03-01,21.74,Cisco Systems,EMP249,7200,Sales,Pending
TXN05457,2023-09-12,1522.9,Home Depot,,7200,IT,Approved
TXN05458,2023-10-17,2735.41,Marriott,EMP918,7200,Sales,
TXN05459,2023-08-19,4361.96,Uber Business,EMP411,8000,Legal,Approved
TXN05460,2023-05-15,2167.39,Ricoh,EMP945,7200,Legal,
TXN05461,2023-01-16,978.84,Home Depot,EMP375,6700,Legal,Rejected
TXN05462,2023-03-25,302.14,Office Depot,EMP467,7100,HR,
TXN05463,2023-08-31,18.12,Lenovo,EMP778,7100,IT,Approved
TXN05464,2023-03-21,95.99,Apple Business,EMP702,6400,Sales,Pending
TXN05465,2023-02-19,3501.95,Marriott,EMP274,7200,HR,Approved
TXN05466,2023-01-10,10.02,Dell Technologies,EMP657,7100,Operations,Approved
TXN05467,2023-03-04,87.41,Marriott,EMP409,6400,HR,Approved
TXN05468,2023-03-16,19.41,Hilton Hotels,EMP815,8000,Sales,
TXN05469,2023-10-10,9888.21,Regus,EMP669,6700,Operations,
TXN05470,2023-04-02,9062.56,FedEx,EMP693,6100,HR,Rejected
TXN05471,2023-05-17,29.94,Lyft Business,EMP938,6200,IT,Rejected
TXN05472,2023-03-20,8897.47,Uber Business,EMP865,6300,Sales,Approved
TXN05473,2023-06-05,3492.88,,EMP711,8000,Marketing,Approved
TXN05474,2023-06-13,39.12,Xerox,EMP314,6100,Procurement,Pending
TXN05475,2023-09-21,250.0,Lyft Business,EMP720,8000,Sales,Approved
TXN05476,2023-10-16,1944.02,Dell Technologies,EMP727,6600,Legal,Rejected
TXN05477,2023-01-06,48.02,Verizon Business,EMP702,8000,Finance,
TXN05478,2023-09-27,31.39,UPS,EMP257,8000,Finance,Approved
TXN05479,2023-10-13,681.79,WeWork,EMP602,6100,Legal,Rejected
TXN05480,2023-03-22,15.48,Regus,EMP869,6500,Finance,Approved
TXN05481,2023-05-23,435.37,Pitney Bowes,EMP213,6600,Legal,Approved
TXN05482,2023-03-20,20.75,Hertz,EMP914,6600,Legal,Approved
TXN05483,2023-05-08,32.31,Home Depot,EMP518,6200,Sales,
TXN05484,2023-06-05,1461.01,Lyft Business,EMP994,6600,Finance,
TXN05485,2023-08-10,92.43,Verizon Business,EMP663,6100,Procurement,Approved
TXN05486,2023-12-31,4999.99,Dell Technologies,EMP892,6300,Procurement,Approved
TXN05487,2023-04-16,52.39,Lenovo,EMP180,7200,Operations,Pending
TXN05488,2023-04-30,89.3,WeWork,EMP606,6300,IT,Rejected
TXN05489,2023-06-12,401.36,Adobe Systems,EMP528,6600,HR,Pending
TXN05490,2023-12-01,18.19,Apple Business,EMP817,8000,Marketing,Pending
TXN05491,2023-05-09,1293.92,Seamless,EMP104,6400,Marketing,Approved
TXN05492,2023-04-10,23.68,Hilton Hotels,EMP327,6700,IT,
TXN05493,2023-03-15,241.46,Pitney Bowes,EMP777,6100,Sales,Pending
TXN05494,2023-01-24,443.42,Staples,EMP468,6400,Sales,Approved
TXN05495,2023-03-24,26.28,Xerox,EMP549,6100,Sales,
TXN05496,2023-09-04,129.48,Lenovo,EMP730,6300,Finance,Rejected
TXN05497,2023-09-22,2747.59,Lenovo,EMP714,6400,Operations,Pending
TXN05498,2023-08-28,226.37,Zoom Communications,EMP491,6300,Sales,Approved
TXN05499,2023-10-28,88.15,Salesforce,EMP363,6700,HR,
TXN05500,2023-06-04,1526.58,UPS,EMP414,6200,Sales,Approved
TXN05501,2023-07-17,16.78,Amazon Business,EMP826,6100,Finance,Approved
TXN05502,2023-10-19,6914.74,United Airlines,EMP236,6600,Finance,Approved
TXN05503,2023-12-14,15.84,Office Depot,EMP322,8000,Operations,Approved
TXN05504,2023-04-07,12.5,Cisco Systems,EMP241,8000,IT,Approved
TXN05505,2023-05-06,3355.1,WeWork,EMP831,6100,IT,Pending
TXN05506,2023-05-03,1391.53,FedEx,EMP486,7100,Operations,Approved
TXN05507,2023-03-20,3956.13,Grainger,EMP736,7200,Procurement,Rejected
TXN05508,2023-07-25,714.52,United Airlines,EMP150,6300,IT,Approved
TXN05509,2023-02-01,33.12,Grubhub Corporate,EMP521,6100,HR,Approved
TXN05510,2023-10-19,129.59,Home Depot,EMP726,6100,Sales,Approved
TXN05511,2023-02-06,17.08,Grubhub Corporate,EMP374,6600,Legal,Approved
TXN05512,2023-05-16,4403.24,USPS,EMP281,6100,Sales,Approved
TXN05513,2023-03-16,1198.89,Pitney Bowes,EMP395,6600,Legal,Approved
TXN05514,2023-03-19,191.01,Grubhub Corporate,EMP241,6700,Procurement,Pending
TXN05515,2023-01-31,2609.05,Delta Airlines,EMP268,6100,Operations,Approved
TXN05516,2023-01-07,3310.79,Cisco Systems,EMP753,6400,HR,Approved
TXN05517,2023-07-18,1247.5,Enterprise Rent-A-Car,EMP168,6600,IT,Approved
TXN05518,2023-11-08,5271.23,Ricoh,EMP754,6200,Procurement,Approved
TXN05519,2023-04-15,83.39,Enterprise Rent-A-Car,EMP648,6500,Operations,Approved
TXN05520,2023-08-25,99.99,Uline,EMP851,6600,Legal,Approved
TXN05521,2023-10-15,4678.14,AT&T Business,EMP687,6100,Marketing,Approved
TXN05522,2023-04-08,4425.94,Apple Business,EMP492,6300,IT,Approved
TXN05523,2023-05-02,6398.76,Office Depot,EMP537,6100,HR,Approved
TXN05524,2023-01-08,2658.62,Dell Technologies,EMP621,6300,Procurement,
TXN05525,2023-11-02,19.04,UPS,EMP778,7100,Finance,
TXN05526,2023-05-20,148.03,Cisco Systems,EMP728,6500,Operations,Pending
TXN05527,2023-12-28,7107.07,Lenovo,EMP520,6500,IT,Approved
TXN05528,2023-09-27,197.42,Enterprise Rent-A-Car,EMP760,6100,Finance,Approved
TXN05529,2023-10-29,350.87,Marriott,EMP711,6400,Legal,Approved
TXN05530,2023-03-05,19.54,Hilton Hotels,EMP970,6400,IT,Pending
TXN05531,2023-02-26,560.17,United Airlines,EMP814,6100,Finance,Approved
TXN05532,2023-08-25,459.54,USPS,EMP149,6600,Marketing,Pending
TXN05533,2023-11-24,11.54,Pitney Bowes,EMP631,6400,Operations,Approved
TXN05534,2023-07-15,2678.68,HP Inc,EMP442,7200,Sales,Pending
TXN05535,2023-08-13,448.73,Xerox,EMP584,6400,Sales,Approved
TXN05536,2023-02-13,377.98,Apple Business,EMP619,6400,Procurement,
TXN05537,2023-04-27,11.6,Dell Technologies,EMP997,6100,HR,Pending
TXN05538,2023-12-05,300.17,HP Inc,EMP914,6100,Finance,Rejected
TXN05539,2023-06-20,76.91,Zoom Communications,EMP759,6300,Sales,Approved
TXN05540,2023-06-17,495.45,Delta Airlines,EMP820,6400,Sales,Approved
TXN05541,2023-09-30,48.83,Lenovo,EMP964,7100,Finance,Approved
TXN05542,2023-09-15,15.77,Staples,EMP399,6100,Marketing,Approved
TXN05543,2023-10-26,174.65,Salesforce,EMP103,6600,HR,Approved
TXN05544,2023-08-21,24.46,Uline,EMP583,6500,Procurement,Approved
TXN05545,2023-05-12,78.24,Microsoft,EMP883,6600,Legal,
TXN05546,2023-06-07,336.45,Grubhub Corporate,EMP832,6100,Finance,Approved
TXN05547,2023-03-08,112.51,FedEx,EMP732,6100,IT,
TXN05548,2023-10-24,850.45,Enterprise Rent-A-Car,EMP333,6500,IT,Approved
TXN05549,2023-10-23,451.16,Grubhub Corporate,EMP884,6400,Operations,Approved
TXN05550,2023-09-16,2362.14,Regus,EMP779,6400,Operations,Approved
TXN05551,2023-07-06,1001.93,Enterprise Rent-A-Car,EMP895,6200,Marketing,Rejected
TXN05552,2023-01-13,89.23,Adobe Systems,EMP420,6200,Sales,
TXN05553,2023-07-08,2561.81,United Airlines,EMP799,6200,IT,Rejected
TXN05554,2023-02-26,19.07,Microsoft,EMP899,8000,Operations,Pending
TXN05555,2023-10-22,5971.31,UPS,EMP888,6400,Operations,Approved
TXN05556,2023-03-27,3905.12,Seamless,EMP773,6200,Marketing,Approved
TXN05557,2023-01-06,2966.9,Canon,EMP276,7100,HR,Approved
TXN05558,2023-03-23,3480.52,Uber Business,EMP397,8000,Sales,Rejected
TXN05559,2023-05-02,308.55,Hertz,,8000,Marketing,
TXN05560,2023-01-24,11.99,AT&T Business,EMP722,6600,Finance,Approved
TXN05561,2023-11-01,97.71,Salesforce,EMP515,6300,IT,Rejected
TXN05562,2023-01-22,38.82,Amazon Business,EMP541,7200,Finance,Approved
TXN05563,2023-01-16,2496.0,Uline,EMP320,6600,Procurement,Approved
TXN05564,2023-02-06,4964.1,Uline,EMP374,6100,HR,Pending
TXN05565,2023-12-01,20.54,Marriott,EMP587,6500,Legal,Rejected
TXN05566,2023-11-21,1247.5,Xerox,EMP882,6600,HR,Pending
TXN05567,2023-07-22,3480.55,,EMP449,8000,Finance,
TXN05568,2023-05-09,148.35,Seamless,EMP396,6200,Operations,Approved
TXN05569,2023-05-26,21.53,FedEx,EMP548,6200,Sales,
TXN05570,2023-01-03,3328.04,Lenovo,EMP714,6300,Operations,Pending
TXN05571,2023-01-23,7706.78,Office Depot,EMP176,7100,Legal,Approved
TXN05572,2023-06-28,2906.26,,EMP886,6300,IT,Approved
TXN05573,2023-06-22,12.3,Office Depot,EMP967,6100,Finance,
TXN05574,2023-10-12,41.2,Lyft Business,EMP907,6600,Sales,Pending
TXN05575,2023-09-27,44.91,AT&T Business,EMP317,6500,IT,Pending
TXN05576,2023-02-13,5374.13,Microsoft,EMP734,6700,HR,Approved
TXN05577,2023-11-24,350.19,Uline,EMP778,6100,Sales,Approved
TXN05578,2023-10-23,2323.58,Ricoh,EMP567,6300,Operations,Approved
TXN05579,2023-10-23,2406.88,Regus,EMP448,6300,Sales,
TXN05580,2023-02-21,3112.11,Lyft Business,EMP987,8000,IT,Approved
TXN05581,2023-07-27,2446.07,Uber Business,EMP944,8000,IT,Approved
TXN05582,2023-10-05,355.82,HP Inc,EMP601,7100,Operations,Approved
TXN05583,2023-06-13,1088.29,Grainger,EMP785,7100,Finance,Approved
TXN05584,2023-08-09,113.96,Office Depot,EMP105,6100,Marketing,Approved
TXN05585,2023-10-17,891.71,FedEx,EMP750,8000,Legal,Approved
TXN05586,2023-12-21,24.08,UPS,EMP675,6600,Marketing,Approved
TXN05587,2023-02-27,137.2,WeWork,EMP849,6500,Procurement,Approved
TXN05588,2023-11-06,342.51,Dell Technologies,EMP717,6600,Legal,Approved
TXN05589,2023-02-19,24.81,Grubhub Corporate,EMP786,6500,Sales,
TXN05590,2023-05-23,15.17,Dell Technologies,EMP606,7100,IT,Approved
TXN05591,2023-04-12,2007.36,Regus,EMP438,6200,Marketing,Approved
TXN05592,2023-09-01,4255.41,HP Inc,EMP936,6100,IT,Approved
TXN05593,2023-11-07,5101.42,WeWork,EMP617,6500,Marketing,Approved
TXN05594,2023-04-15,1964.65,Cisco Systems,EMP341,6700,Operations,Pending
TXN05595,2023-11-09,12.72,Seamless,EMP187,7100,Procurement,Approved
TXN05596,2023-03-27,136.23,Uline,EMP244,7200,Procurement,Approved
TXN05597,2023-05-26,57.98,Enterprise Rent-A-Car,EMP869,6600,IT,Rejected
TXN05598,2023-09-24,15.9,Enterprise Rent-A-Car,EMP962,6300,HR,Pending
TXN05599,2023-07-06,476.04,Zoom Communications,,7100,HR,
TXN05600,2023-01-05,4262.54,AT&T Business,EMP212,6200,Procurement,Pending
TXN05601,2023-07-08,104.66,WeWork,EMP791,6500,HR,
TXN05602,2023-02-14,5231.4,Lyft Business,EMP530,7200,IT,Pending
TXN05603,2023-11-30,13.5,Home Depot,EMP197,8000,Operations,Approved
TXN05604,2023-01-28,28.92,Uber Business,EMP456,6600,Finance,Approved
TXN05605,2023-12-22,281.77,Lenovo,EMP638,7100,Marketing,Pending
TXN05606,2023-11-18,18.21,Zoom Communications,EMP929,7100,Finance,Approved
TXN05607,2023-07-14,22.37,Lenovo,EMP430,6700,Operations,Pending
TXN05608,2023-10-03,17.7,Microsoft,EMP418,6100,Marketing,Approved
TXN05609,2023-09-24,22.98,Dell Technologies,EMP773,6200,IT,
TXN05610,2023-09-29,151.33,United Airlines,EMP592,6200,Marketing,Approved
TXN05611,2023-10-24,3388.19,Hilton Hotels,EMP917,7200,Operations,Approved
TXN05612,2023-02-27,43.03,Home Depot,EMP382,6200,Operations,
TXN05613,2023-04-11,3954.21,Microsoft,EMP449,7200,Legal,Approved
TXN05614,2023-02-05,10.65,Ricoh,EMP781,8000,IT,Approved
TXN05615,2023-11-10,419.57,Verizon Business,EMP510,6400,HR,Approved
TXN05616,2023-07-17,342.88,Home Depot,EMP778,6300,IT,Approved
TXN05617,2023-04-29,306.45,WeWork,EMP482,6200,Marketing,Approved
TXN05618,2023-06-16,13.72,Grubhub Corporate,EMP350,6600,Procurement,
TXN05619,2023-03-06,292.23,Cisco Systems,EMP115,8000,Finance,Approved
TXN05620,2023-03-16,92.41,Amazon Business,EMP549,7200,Marketing,Approved
TXN05621,2023-01-17,357.06,Microsoft,EMP652,7100,Operations,Approved
TXN05622,2023-02-24,28.95,United Airlines,EMP432,6500,Marketing,Approved
TXN05623,2023-06-23,273.32,HP Inc,EMP285,7100,Procurement,Approved
TXN05624,2023-10-29,268.96,Cisco Systems,EMP772,8000,Sales,Approved
TXN05625,2023-04-23,4387.72,Delta Airlines,EMP902,7100,Operations,Approved
TXN05626,2023-06-21,81.39,Uber Business,EMP121,6500,Legal,Approved
TXN05627,2023-01-07,20.39,Uline,EMP754,7200,Sales,Approved
TXN05628,2023-04-30,67.87,Delta Airlines,EMP592,6400,Finance,Approved
TXN05629,2023-04-09,2226.63,Lyft Business,EMP806,8000,HR,Approved
TXN05630,2023-03-19,273.92,Lyft Business,EMP828,6700,Sales,Approved
TXN05631,2023-10-23,225.17,Cisco Systems,EMP941,7100,Legal,Approved
TXN05632,2023-03-02,141.54,Lyft Business,EMP540,6700,Procurement,Approved
TXN05633,2023-02-20,913.83,Uline,EMP613,6100,Operations,
TXN05634,2023-12-15,18.11,HP Inc,EMP783,6400,Legal,Pending
TXN05635,2023-06-26,2499.99,United Airlines,EMP492,7100,Procurement,Approved
TXN05636,2023-01-24,499.99,Lyft Business,EMP205,7200,Marketing,
TXN05637,2023-10-06,30.97,Xerox,EMP881,6600,Legal,Approved
TXN05638,2023-03-29,2894.89,Dell Technologies,EMP455,6100,IT,Approved
TXN05639,2023-09-23,15.55,Salesforce,EMP927,7200,Operations,
TXN05640,2023-12-08,921.14,Canon,EMP365,6300,Legal,
TXN05641,2023-01-04,260.1,USPS,EMP244,6400,IT,Approved
TXN05642,2023-08-15,1931.5,Lenovo,EMP825,6200,Operations,Rejected
