Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Department,Approval_Status,Is_Weekend,Is_Round_Number,Is_Threshold,Missing_Vendor,Rule_Flag_Count,ML_Anomaly,Risk_Score,Risk_Level
TXN04928,2023-02-19,146.85,Grubhub Corporate,EMP327,Sales,Approved,True,False,False,False,1,0,10,Low
TXN04932,2023-05-10,9609.01,AT&T Business,EMP743,Procurement,Approved,False,False,False,False,0,1,40,Medium
TXN04934,2023-02-23,17.1,HP Inc,EMP987,Legal,Approved,False,False,False,False,1,0,10,Low
TXN04935,2023-12-03,586.72,Zoom Communications,EMP980,IT,,True,False,False,False,1,0,10,Low
TXN04937,2023-05-20,221.37,Uber Business,EMP854,Operations,Pending,True,False,False,False,1,0,10,Low
TXN04940,2023-08-04,32.97,Lenovo,,Sales,Rejected,False,False,False,False,1,1,30,Low
TXN04941,2023-07-31,18.93,Seamless,EMP985,Legal,Approved,False,False,False,False,1,0,10,Low
TXN04942,2023-02-04,603.08,Adobe Systems,EMP513,Legal,Pending,True,False,False,False,1,0,10,Low
TXN04945,2023-01-28,5477.68,Lyft Business,EMP481,HR,Rejected,True,False,False,False,1,0,30,Low
TXN04947,2023-03-29,4999.99,WeWork,EMP400,Procurement,Approved,False,False,True,False,2,0,30,Low
TXN04950,2023-08-04,2499.99,FedEx,EMP969,Sales,,False,False,True,False,2,0,30,Low
TXN04952,2023-01-07,2024.91,Lyft Business,EMP866,Operations,Rejected,True,False,False,False,1,0,20,Low
TXN04954,2023-12-21,3117.56,,EMP431,IT,Approved,False,False,False,True,1,1,40,Medium
TXN04955,2023-12-30,21.93,Canon,EMP211,Operations,Approved,True,False,False,False,1,0,10,Low
TXN04956,2023-12-16,29.2,Microsoft,EMP251,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN04959,2023-08-06,4911.37,AT&T Business,EMP793,HR,,True,False,False,False,1,0,20,Low
TXN04960,2023-12-22,6560.05,Canon,EMP427,Finance,Approved,False,False,False,False,0,1,40,Medium
TXN04961,2023-04-09,19.35,Office Depot,EMP531,HR,Approved,True,False,False,False,1,0,10,Low
TXN04962,2023-01-21,34.4,Verizon Business,EMP400,IT,Approved,True,False,False,False,2,0,20,Low
TXN04963,2023-12-23,717.19,Ricoh,EMP505,Legal,Pending,True,False,False,False,1,0,10,Low
TXN04965,2023-03-04,98.87,Cisco Systems,EMP149,Operations,Approved,True,False,False,False,2,0,20,Low
TXN04969,2023-04-07,47.67,Verizon Business,EMP148,HR,Pending,False,False,False,False,1,0,10,Low
TXN04974,2023-02-21,31.14,FedEx,EMP218,Finance,Approved,False,False,False,False,1,0,10,Low
TXN04975,2023-05-13,133.83,Salesforce,EMP431,HR,Approved,True,False,False,False,1,0,10,Low
TXN04977,2023-01-21,409.97,FedEx,EMP104,Operations,Approved,True,False,False,False,1,0,10,Low
TXN04979,2023-01-01,343.02,Lyft Business,EMP203,Finance,Approved,True,False,False,False,1,0,10,Low
TXN04981,2023-06-17,3147.41,AT&T Business,EMP160,Sales,Pending,True,False,False,False,1,0,20,Low
TXN04982,2023-03-26,5317.64,Grubhub Corporate,EMP360,Procurement,Approved,True,False,False,False,1,0,30,Low
TXN04983,2023-10-06,4999.99,WeWork,EMP485,Sales,Pending,False,False,True,False,2,0,30,Low
TXN04984,2023-04-22,12.41,UPS,EMP602,Finance,Rejected,True,False,False,False,2,0,20,Low
TXN04986,2023-01-29,1341.39,Delta Airlines,EMP220,Marketing,Pending,True,False,False,False,1,0,15,Low
TXN04988,2023-02-20,22.69,Home Depot,EMP333,HR,Approved,False,False,False,False,1,0,10,Low
TXN04989,2023-07-30,1111.18,AT&T Business,EMP126,HR,Approved,True,False,False,False,1,0,15,Low
TXN04991,2023-08-20,100.0,Lenovo,EMP866,Sales,Approved,True,True,False,False,3,0,30,Low
TXN04993,2023-12-03,254.33,Hertz,EMP832,Legal,,True,False,False,False,1,0,10,Low
TXN04994,2023-08-04,14.79,Zoom Communications,EMP542,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN04995,2023-04-22,17.1,Uber Business,EMP354,Marketing,Approved,True,False,False,False,2,0,20,Low
TXN04996,2023-04-09,658.16,Verizon Business,EMP224,Operations,Approved,True,False,False,False,1,0,10,Low
TXN04997,2023-11-17,42.75,Ricoh,EMP399,Finance,Rejected,False,False,False,False,1,0,10,Low
TXN04998,2023-11-19,64.61,Xerox,EMP398,HR,Rejected,True,False,False,False,1,0,10,Low
TXN05002,2023-09-30,41.46,Seamless,EMP225,Procurement,,True,False,False,False,2,0,20,Low
TXN05003,2023-01-09,2392.84,Adobe Systems,EMP216,Finance,,False,False,False,False,0,1,30,Low
TXN05004,2023-06-02,34.47,Lenovo,EMP918,HR,Approved,False,False,False,False,1,0,10,Low
TXN05006,2023-11-12,66.5,Enterprise Rent-A-Car,EMP139,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05008,2023-08-06,308.33,USPS,EMP311,Legal,Pending,True,False,False,False,1,0,10,Low
TXN05009,2023-05-14,250.0,Staples,EMP406,Procurement,Pending,True,True,False,False,3,0,30,Low
TXN05010,2023-12-21,1500.0,Verizon Business,EMP618,Sales,Rejected,False,True,False,False,2,0,25,Low
TXN05011,2023-12-09,1664.51,Staples,EMP600,Operations,,True,False,False,False,1,0,15,Low
TXN05012,2023-02-09,1247.5,Lyft Business,EMP851,Operations,Approved,False,False,False,False,1,0,15,Low
TXN05013,2023-08-06,7346.18,Office Depot,EMP206,Operations,Approved,True,False,False,False,1,0,30,Low
TXN05017,2023-07-02,1603.96,Grainger,EMP868,Sales,Approved,True,False,False,False,1,0,15,Low
TXN05019,2023-11-04,44.62,Microsoft,EMP605,IT,Approved,True,False,False,False,1,0,10,Low
TXN05021,2023-06-04,3039.77,Office Depot,EMP985,Sales,Pending,True,False,False,False,1,0,20,Low
TXN05023,2023-11-18,11.16,United Airlines,EMP800,HR,Pending,True,False,False,False,1,0,10,Low
TXN05026,2023-09-13,999.99,Delta Airlines,EMP853,Marketing,Approved,False,False,True,False,2,0,20,Low
TXN05032,2023-03-19,10.4,Home Depot,EMP939,Sales,Rejected,True,False,False,False,2,0,20,Low
TXN05035,2023-09-16,2351.35,Dell Technologies,EMP370,Legal,,True,False,False,False,1,0,20,Low
TXN05036,2023-12-24,4532.33,Lenovo,EMP666,Finance,Pending,True,False,False,False,1,1,40,Medium
TXN05037,2023-04-23,716.04,Enterprise Rent-A-Car,EMP336,Sales,,True,False,False,False,1,0,10,Low
TXN05038,2023-12-11,8970.65,AT&T Business,EMP106,Marketing,Rejected,False,False,False,False,0,1,40,Medium
TXN05039,2023-03-15,11.1,Uber Business,EMP676,Sales,Approved,False,False,False,False,1,0,10,Low
TXN05041,2023-07-10,9271.46,Ricoh,EMP461,Procurement,Pending,False,False,False,False,0,1,40,Medium
TXN05042,2023-11-07,499.99,Enterprise Rent-A-Car,EMP979,HR,Approved,False,False,True,False,2,0,20,Low
TXN05044,2023-06-03,810.09,Uline,,IT,,True,False,False,False,2,1,40,Medium
TXN05046,2023-04-01,1287.51,FedEx,EMP415,Sales,Pending,True,False,False,False,1,0,15,Low
TXN05048,2023-07-18,1247.5,Staples,EMP363,Marketing,Approved,False,False,False,False,1,0,15,Low
TXN05049,2023-06-18,688.43,Marriott,EMP117,Operations,Approved,True,False,False,False,1,0,10,Low
TXN05050,2023-01-29,427.15,Enterprise Rent-A-Car,EMP349,IT,Approved,True,False,False,False,1,0,10,Low
TXN05054,2023-01-08,4651.57,Delta Airlines,EMP385,Legal,Approved,True,False,False,False,1,0,20,Low
TXN05056,2023-06-10,908.03,Uline,EMP588,Operations,Approved,True,False,False,False,1,0,10,Low
TXN05058,2023-07-22,449.51,Delta Airlines,EMP460,Sales,Approved,True,False,False,False,1,0,10,Low
TXN05059,2023-01-19,7900.53,HP Inc,EMP577,HR,Approved,False,False,False,False,0,1,40,Medium
TXN05060,2023-07-22,477.32,Hilton Hotels,EMP819,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05061,2023-07-15,1860.85,UPS,EMP584,Finance,Approved,True,False,False,False,1,0,15,Low
TXN05065,2023-05-26,10.28,Adobe Systems,EMP683,HR,Rejected,False,False,False,False,1,0,10,Low
TXN05070,2023-10-08,11.34,AT&T Business,EMP827,Legal,Approved,True,False,False,False,2,0,20,Low
TXN05073,2023-07-22,1999.99,Ricoh,EMP899,Procurement,Approved,True,False,True,False,3,0,35,Low
TXN05074,2023-09-09,126.2,Cisco Systems,EMP731,Marketing,Rejected,True,False,False,False,1,0,10,Low
TXN05078,2023-07-23,153.39,Staples,EMP841,Operations,Approved,True,False,False,False,1,0,10,Low
TXN05079,2023-03-08,66.73,Canon,EMP772,Sales,Approved,False,False,False,False,1,0,10,Low
TXN05082,2023-02-07,8629.63,Cisco Systems,EMP836,Sales,,False,False,False,False,0,1,40,Medium
TXN05084,2023-10-22,628.6,Enterprise Rent-A-Car,EMP865,Finance,,True,False,False,False,1,0,10,Low
TXN05085,2023-01-28,26.62,Canon,EMP184,Operations,Approved,True,False,False,False,2,0,20,Low
TXN05087,2023-11-05,292.76,Uber Business,EMP929,Sales,Approved,True,False,False,False,1,0,10,Low
TXN05093,2023-10-22,14.88,Ricoh,EMP159,Operations,,True,False,False,False,2,0,20,Low
TXN05094,2023-04-20,999.99,Marriott,EMP793,Marketing,Rejected,False,False,True,False,2,0,20,Low
TXN05095,2023-12-05,92.27,Enterprise Rent-A-Car,EMP402,Operations,Approved,False,False,False,False,1,0,10,Low
TXN05098,2023-08-04,4187.26,Microsoft,,Legal,Pending,False,False,False,False,1,1,40,Medium
TXN05100,2023-08-13,4319.4,Ricoh,EMP787,HR,Approved,True,False,False,False,1,0,20,Low
TXN05101,2023-11-06,5879.74,Verizon Business,EMP354,Operations,Approved,False,False,False,False,0,1,40,Medium
TXN05102,2023-05-18,2000.0,UPS,EMP408,Operations,Approved,False,True,False,False,2,0,30,Low
TXN05104,2023-09-22,38.16,Regus,EMP354,IT,Approved,False,False,False,False,1,0,10,Low
TXN05106,2023-03-11,6012.4,Verizon Business,EMP798,IT,Approved,True,False,False,False,1,0,30,Low
TXN05108,2023-11-12,2737.09,Uline,EMP793,Finance,Approved,True,False,False,False,1,0,20,Low
TXN05114,2023-07-09,4146.76,United Airlines,EMP443,Procurement,Rejected,True,False,False,False,1,0,20,Low
TXN05117,2023-06-11,3134.53,Zoom Communications,EMP702,Finance,Approved,True,False,False,False,1,0,20,Low
TXN05123,2023-10-05,15.22,Microsoft,EMP770,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05126,2023-06-20,8803.96,Apple Business,EMP765,Marketing,,False,False,False,False,0,1,40,Medium
TXN05129,2023-01-31,8778.66,Grubhub Corporate,EMP485,HR,,False,False,False,False,0,1,40,Medium
TXN05135,2023-06-18,3445.51,Microsoft,EMP333,Finance,Pending,True,False,False,False,1,0,20,Low
TXN05136,2023-04-03,44.93,FedEx,EMP217,Marketing,,False,False,False,False,1,0,10,Low
TXN05140,2023-11-12,4795.15,,EMP918,Finance,Approved,True,False,False,True,2,1,50,Medium
TXN05141,2023-08-27,15.3,HP Inc,EMP327,Legal,Approved,True,False,False,False,1,0,10,Low
TXN05142,2023-09-17,31.01,HP Inc,EMP457,Legal,Approved,True,False,False,False,2,0,20,Low
TXN05151,2023-03-18,33.21,Office Depot,EMP530,HR,Approved,True,False,False,False,1,0,10,Low
TXN05156,2023-07-20,999.99,Hertz,EMP237,IT,Approved,False,False,True,False,2,0,20,Low
TXN05158,2023-12-08,80.5,Canon,EMP608,IT,Approved,False,False,False,False,1,0,10,Low
TXN05162,2023-07-22,95.22,USPS,EMP744,Sales,Approved,True,False,False,False,1,0,10,Low
TXN05164,2023-12-09,1576.68,Staples,EMP194,Marketing,Approved,True,False,False,False,1,0,15,Low
TXN05166,2023-09-21,14.14,Staples,EMP781,Finance,Approved,False,False,False,False,1,0,10,Low
TXN05167,2023-02-12,339.04,Hilton Hotels,EMP677,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05168,2023-11-25,11.66,Xerox,EMP817,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05169,2023-05-20,4543.29,FedEx,EMP531,Legal,Approved,True,False,False,False,1,0,20,Low
TXN05170,2023-03-31,434.0,Microsoft,EMP865,Finance,Approved,False,False,False,False,1,0,10,Low
TXN05178,2023-10-21,1815.62,Amazon Business,EMP651,Finance,,True,False,False,False,1,0,15,Low
TXN05185,2023-12-22,15.67,FedEx,EMP968,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN05186,2023-01-15,21.92,Delta Airlines,EMP684,Marketing,Rejected,True,False,False,False,1,0,10,Low
TXN05189,2023-03-19,21.49,USPS,EMP706,Operations,Rejected,True,False,False,False,1,0,10,Low
TXN05190,2023-10-14,71.53,Hilton Hotels,EMP667,HR,,True,False,False,False,1,0,10,Low
TXN05192,2023-03-12,74.19,Dell Technologies,EMP472,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05193,2023-12-04,27.7,WeWork,EMP100,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN05194,2023-05-20,2723.23,Uber Business,EMP984,Marketing,Rejected,True,False,False,False,1,0,20,Low
TXN05198,2023-03-18,104.64,Office Depot,EMP848,Legal,,True,False,False,False,1,0,10,Low
TXN05200,2023-04-16,340.97,AT&T Business,EMP905,HR,,True,False,False,False,1,0,10,Low
TXN05203,2023-01-15,564.7,United Airlines,EMP509,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN05204,2023-09-25,499.99,Staples,EMP490,Finance,Rejected,False,False,True,False,2,0,20,Low
TXN05205,2023-01-30,44.68,Grainger,EMP331,Sales,Approved,False,False,False,False,1,0,10,Low
TXN05206,2023-04-01,290.66,Hertz,EMP431,HR,,True,False,False,False,1,0,10,Low
TXN05207,2023-04-26,9127.35,Office Depot,EMP960,Sales,Approved,False,False,False,False,0,1,40,Medium
TXN05212,2023-02-05,119.97,Pitney Bowes,EMP650,Legal,,True,False,False,False,1,0,10,Low
TXN05214,2023-12-24,12.83,Regus,EMP969,IT,Approved,True,False,False,False,2,0,20,Low
TXN05215,2023-05-06,44.76,Regus,EMP310,HR,,True,False,False,False,1,0,10,Low
TXN05216,2023-12-04,7441.31,Xerox,EMP254,Operations,,False,False,False,False,0,1,40,Medium
TXN05217,2023-08-05,169.61,USPS,EMP542,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05222,2023-03-12,175.56,AT&T Business,EMP206,Operations,,True,False,False,False,1,0,10,Low
TXN05223,2023-10-22,845.51,Adobe Systems,EMP586,Finance,,True,False,False,False,1,0,10,Low
TXN05226,2023-12-31,5127.12,Salesforce,EMP954,Procurement,Approved,True,False,False,False,1,1,50,Medium
TXN05227,2023-09-10,7834.54,Amazon Business,EMP450,HR,Rejected,True,False,False,False,1,1,50,Medium
TXN05228,2023-06-10,41.86,Lyft Business,EMP405,HR,Approved,True,False,False,False,1,0,10,Low
TXN05231,2023-10-30,17.2,Adobe Systems,EMP448,Operations,,False,False,False,False,1,0,10,Low
TXN05234,2023-02-25,2359.66,Ricoh,EMP802,IT,Approved,True,False,False,False,1,0,20,Low
TXN05235,2023-03-30,250.0,Delta Airlines,EMP965,Sales,,False,True,False,False,2,0,20,Low
TXN05239,2023-12-25,13.32,Apple Business,EMP906,Finance,Approved,False,False,False,False,1,0,10,Low
TXN05241,2023-10-06,2500.0,Lenovo,EMP756,Procurement,Approved,False,True,False,False,2,0,30,Low
TXN05243,2023-11-29,8738.24,Adobe Systems,EMP225,Legal,Approved,False,False,False,False,0,1,40,Medium
TXN05244,2023-06-14,12.63,UPS,EMP468,HR,Approved,False,False,False,False,1,0,10,Low
TXN05247,2023-08-08,136.11,Staples,,Finance,Approved,False,False,False,False,1,1,30,Low
TXN05249,2023-08-06,424.85,Uline,EMP634,Operations,Rejected,True,False,False,False,1,0,10,Low
TXN05250,2023-07-16,118.22,Apple Business,EMP349,IT,Approved,True,False,False,False,1,0,10,Low
TXN05251,2023-07-30,55.17,Microsoft,EMP337,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05258,2023-09-08,250.0,Enterprise Rent-A-Car,EMP502,Legal,Approved,False,True,False,False,2,0,20,Low
TXN05262,2023-02-12,328.83,Salesforce,EMP864,Legal,Approved,True,False,False,False,1,0,10,Low
TXN05264,2023-06-23,10.32,Hilton Hotels,,Finance,Approved,False,False,False,False,2,1,40,Medium
TXN05265,2023-06-02,1999.99,Canon,EMP845,Sales,Approved,False,False,True,False,2,0,25,Low
TXN05266,2023-11-17,12.62,Home Depot,EMP290,Finance,,False,False,False,False,1,0,10,Low
TXN05267,2023-02-04,126.83,Uber Business,EMP900,Sales,,True,False,False,False,1,0,10,Low
TXN05270,2023-03-19,658.9,Regus,EMP392,Finance,Approved,True,False,False,False,1,0,10,Low
TXN05274,2023-09-21,46.39,Lenovo,EMP365,HR,Approved,False,False,False,False,1,0,10,Low
TXN05275,2023-10-20,49.3,Lyft Business,EMP723,HR,Approved,False,False,False,False,1,0,10,Low
TXN05276,2023-07-27,2499.99,Lyft Business,EMP117,IT,Pending,False,False,True,False,2,0,30,Low
TXN05277,2023-04-01,1926.25,Office Depot,EMP948,Finance,Approved,True,False,False,False,1,0,15,Low
TXN05278,2023-03-26,157.71,Uber Business,EMP581,IT,,True,False,False,False,1,0,10,Low
TXN05280,2023-10-03,14.79,Xerox,EMP638,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN05281,2023-05-30,12.92,Delta Airlines,EMP635,Finance,Approved,False,False,False,False,1,0,10,Low
TXN05282,2023-12-17,4179.42,Apple Business,EMP945,Operations,Pending,True,False,False,False,1,0,20,Low
TXN05283,2023-10-15,31.92,Grubhub Corporate,EMP866,IT,Approved,True,False,False,False,1,0,10,Low
TXN05285,2023-10-08,10.25,USPS,EMP501,Legal,Approved,True,False,False,False,1,0,10,Low
TXN05288,2023-01-27,4999.99,Uber Business,EMP602,Sales,Approved,False,False,True,False,2,0,30,Low
TXN05289,2023-03-19,3132.57,Zoom Communications,EMP937,Operations,Approved,True,False,False,False,1,0,20,Low
TXN05292,2023-06-11,1250.53,HP Inc,EMP461,Finance,Pending,True,False,False,False,1,0,15,Low
TXN05293,2023-04-23,553.52,Apple Business,EMP566,Legal,,True,False,False,False,1,0,10,Low
TXN05295,2023-02-18,12.6,AT&T Business,EMP967,HR,Pending,True,False,False,False,2,0,20,Low
TXN05296,2023-12-08,10.51,HP Inc,EMP118,HR,Approved,False,False,False,False,1,0,10,Low
TXN05297,2023-03-16,750.0,Amazon Business,EMP891,IT,Approved,False,True,False,False,2,0,20,Low
TXN05298,2023-11-04,22.74,Amazon Business,EMP313,HR,,True,False,False,False,1,0,10,Low
TXN05299,2023-05-10,229.8,Apple Business,EMP192,Operations,Approved,False,False,False,False,1,0,10,Low
TXN05300,2023-03-23,12.93,AT&T Business,EMP984,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05301,2023-06-27,100.0,Grubhub Corporate,EMP654,Legal,,False,True,False,False,2,0,20,Low
TXN05302,2023-01-16,21.1,Uber Business,EMP827,Operations,Approved,False,False,False,False,1,0,10,Low
TXN05307,2023-03-28,51.64,Ricoh,EMP523,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN05311,2023-11-12,252.47,Adobe Systems,EMP962,Finance,Rejected,True,False,False,False,1,0,10,Low
TXN05312,2023-03-01,9555.15,Staples,EMP178,Marketing,Approved,False,False,False,False,0,1,40,Medium
TXN05313,2023-08-15,84.86,Amazon Business,EMP735,IT,Approved,False,False,False,False,1,0,10,Low
TXN05314,2023-12-16,563.26,Lenovo,EMP448,Procurement,,True,False,False,False,1,0,10,Low
TXN05316,2023-02-25,8773.33,Adobe Systems,EMP926,Operations,Approved,True,False,False,False,1,1,50,Medium
TXN05317,2023-08-30,475.85,USPS,EMP796,Procurement,Pending,False,False,False,False,1,0,10,Low
TXN05320,2023-05-20,216.33,United Airlines,EMP525,HR,Approved,True,False,False,False,1,0,10,Low
TXN05321,2023-10-08,1247.5,HP Inc,EMP364,Operations,Rejected,True,False,False,False,2,0,25,Low
TXN05323,2023-04-09,21.09,Office Depot,EMP701,IT,Pending,True,False,False,False,1,0,10,Low
TXN05328,2023-09-10,13.28,Ricoh,EMP694,Operations,Approved,True,False,False,False,2,0,20,Low
TXN05332,2023-01-17,17.61,WeWork,EMP279,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN05336,2023-10-15,344.98,Adobe Systems,EMP585,Marketing,Pending,True,False,False,False,1,0,10,Low
TXN05337,2023-06-20,10.19,Cisco Systems,EMP523,Procurement,Rejected,False,False,False,False,1,0,10,Low
TXN05338,2023-08-20,5070.33,Uber Business,EMP479,Finance,Approved,True,False,False,False,1,0,30,Low
TXN05339,2023-03-24,16.01,Home Depot,EMP402,IT,Approved,False,False,False,False,1,0,10,Low
TXN05342,2023-06-12,13.72,Hilton Hotels,EMP858,HR,,False,False,False,False,1,0,10,Low
TXN05343,2023-01-14,186.47,Uline,EMP106,Operations,Approved,True,False,False,False,1,0,10,Low
TXN05344,2023-01-09,8122.5,Enterprise Rent-A-Car,EMP276,IT,,False,False,False,False,0,1,40,Medium
TXN05349,2023-08-20,5805.58,HP Inc,EMP289,Operations,Approved,True,False,False,False,1,0,30,Low
TXN05351,2023-03-11,2219.85,Staples,EMP617,Operations,Approved,True,False,False,False,1,0,20,Low
TXN05354,2023-06-18,56.45,Amazon Business,EMP670,Marketing,Rejected,True,False,False,False,1,0,10,Low
TXN05355,2023-01-17,17.96,Staples,EMP473,HR,Approved,False,False,False,False,1,0,10,Low
TXN05361,2023-03-11,4999.99,Staples,EMP277,HR,,True,False,True,False,3,0,40,Medium
TXN05364,2023-11-16,22.91,Apple Business,EMP743,IT,,False,False,False,False,1,0,10,Low
TXN05365,2023-01-21,229.39,FedEx,EMP716,Procurement,Pending,True,False,False,False,1,0,10,Low
TXN05366,2023-02-19,1731.11,Seamless,EMP384,Marketing,,True,False,False,False,1,0,15,Low
TXN05367,2023-04-18,25.46,Delta Airlines,EMP570,Finance,Rejected,False,False,False,False,1,0,10,Low
TXN05368,2023-04-15,325.95,HP Inc,EMP879,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN05370,2023-03-09,10.66,Office Depot,EMP423,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05373,2023-02-19,1898.31,Grubhub Corporate,EMP882,Sales,,True,False,False,False,1,0,15,Low
TXN05374,2023-04-10,10.4,UPS,EMP547,Operations,Pending,False,False,False,False,1,0,10,Low
TXN05377,2023-05-13,1143.27,WeWork,EMP825,Operations,Approved,True,False,False,False,1,0,15,Low
TXN05379,2023-02-04,742.93,Office Depot,EMP434,Marketing,Pending,True,False,False,False,1,0,10,Low
TXN05382,2023-08-13,2243.62,Verizon Business,EMP200,Finance,,True,False,False,False,1,0,20,Low
TXN05383,2023-01-28,9594.5,Adobe Systems,EMP894,Procurement,Approved,True,False,False,False,1,1,50,Medium
TXN05384,2023-05-27,3334.93,Lenovo,EMP556,IT,Approved,True,False,False,False,1,0,20,Low
TXN05389,2023-12-05,24.94,Zoom Communications,EMP356,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05394,2023-05-21,8808.44,UPS,EMP319,HR,,True,False,False,False,1,1,50,Medium
TXN05395,2023-11-25,1050.38,Staples,EMP689,Sales,Rejected,True,False,False,False,1,0,15,Low
TXN05403,2023-01-16,6457.26,United Airlines,EMP500,Sales,Pending,False,False,False,False,0,1,40,Medium
TXN05405,2023-09-09,5861.85,WeWork,EMP520,IT,Approved,True,False,False,False,1,0,30,Low
TXN05406,2023-08-06,180.29,Seamless,EMP138,Sales,Approved,True,False,False,False,1,0,10,Low
TXN05409,2023-11-18,2795.17,Staples,EMP140,IT,Approved,True,False,False,False,1,0,20,Low
TXN05413,2023-08-27,2003.02,Hilton Hotels,EMP492,Legal,,True,False,False,False,1,0,20,Low
TXN05414,2023-06-25,33.97,Pitney Bowes,EMP805,Legal,Approved,True,False,False,False,1,0,10,Low
TXN05416,2023-12-10,65.52,Lyft Business,EMP377,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN05419,2023-11-08,47.67,Enterprise Rent-A-Car,EMP638,Finance,Approved,False,False,False,False,1,0,10,Low
TXN05420,2023-08-11,999.99,UPS,EMP954,Marketing,Approved,False,False,True,False,2,0,20,Low
TXN05421,2023-05-28,3262.87,Ricoh,EMP551,IT,Pending,True,False,False,False,1,0,20,Low
TXN05424,2023-03-16,44.51,Canon,EMP546,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05425,2023-04-17,10.3,Regus,EMP989,Operations,,False,False,False,False,1,0,10,Low
TXN05427,2023-12-09,88.26,AT&T Business,EMP597,IT,Rejected,True,False,False,False,1,0,10,Low
TXN05431,2023-06-21,13.47,Ricoh,EMP410,HR,Approved,False,False,False,False,1,0,10,Low
TXN05432,2023-12-14,10.5,HP Inc,EMP581,Sales,Rejected,False,False,False,False,1,0,10,Low
TXN05435,2023-02-12,3445.48,Canon,EMP311,HR,Approved,True,False,False,False,1,0,20,Low
TXN05437,2023-03-27,4999.99,Verizon Business,EMP107,HR,Rejected,False,False,True,False,2,0,30,Low
TXN05438,2023-08-31,10.19,Hertz,EMP603,HR,,False,False,False,False,1,0,10,Low
TXN05439,2023-12-19,13.75,Xerox,,Legal,Approved,False,False,False,False,2,1,40,Medium
TXN05440,2023-05-09,94.5,Zoom Communications,EMP552,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05444,2023-12-08,38.53,Home Depot,EMP906,Legal,Approved,False,False,False,False,1,0,10,Low
TXN05445,2023-10-21,22.35,Regus,EMP236,HR,Approved,True,False,False,False,1,0,10,Low
TXN05446,2023-12-02,4781.41,Lyft Business,EMP702,HR,,True,False,False,False,1,0,20,Low
TXN05448,2023-08-13,57.38,Uline,EMP332,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN05451,2023-10-10,78.58,Uline,,Legal,Approved,False,False,False,False,1,1,30,Low
TXN05453,2023-07-06,11.7,Ricoh,EMP752,Operations,Approved,False,False,False,False,1,0,10,Low
TXN05454,2023-06-18,10.1,Hilton Hotels,,Finance,Approved,True,False,False,False,3,1,50,Medium
TXN05457,2023-09-12,1522.9,Home Depot,,IT,Approved,False,False,False,False,1,1,35,Low
TXN05459,2023-08-19,4361.96,Uber Business,EMP411,Legal,Approved,True,False,False,False,1,0,20,Low
TXN05462,2023-03-25,302.14,Office Depot,EMP467,HR,,True,False,False,False,1,0,10,Low
TXN05463,2023-08-31,18.12,Lenovo,EMP778,IT,Approved,False,False,False,False,1,0,10,Low
TXN05465,2023-02-19,3501.95,Marriott,EMP274,HR,Approved,True,False,False,False,1,0,20,Low
TXN05466,2023-01-10,10.02,Dell Technologies,EMP657,Operations,Approved,False,False,False,False,1,0,10,Low
TXN05467,2023-03-04,87.41,Marriott,EMP409,HR,Approved,True,False,False,False,1,0,10,Low
TXN05468,2023-03-16,19.41,Hilton Hotels,EMP815,Sales,,False,False,False,False,1,0,10,Low
TXN05469,2023-10-10,9888.21,Regus,EMP669,Operations,,False,False,False,False,0,1,40,Medium
TXN05470,2023-04-02,9062.56,FedEx,EMP693,HR,Rejected,True,False,False,False,1,1,50,Medium
TXN05472,2023-03-20,8897.47,Uber Business,EMP865,Sales,Approved,False,False,False,False,0,1,40,Medium
TXN05473,2023-06-05,3492.88,,EMP711,Marketing,Approved,False,False,False,True,1,1,40,Medium
TXN05475,2023-09-21,250.0,Lyft Business,EMP720,Sales,Approved,False,True,False,False,2,0,20,Low
TXN05477,2023-01-06,48.02,Verizon Business,EMP702,Finance,,False,False,False,False,1,0,10,Low
TXN05482,2023-03-20,20.75,Hertz,EMP914,Legal,Approved,False,False,False,False,1,0,10,Low
